"fileName"      "varInFile"     "min"   "max"   "absMax"        "scale" "scale.factorAtt"
"REGCM4_MIROC_mrso_2080to2089.nc"	"mrso"	8.608868	947.455627	947.455627	"10"	"0.1"
"REGCM4_MIROC_mrso_2090to2099.nc"	"mrso"	8.330329	935.895081	935.895081	"10"	"0.1"
"REGCM4_MIROC_pr_1980to1989.nc"	"pr"	0	0.072323	0.072323	"100000"	"0.00001"
"REGCM4_MIROC_pr_1990to1999.nc"	"pr"	0	0.055222	0.055222	"100000"	"0.00001"
"REGCM4_MIROC_pr_2040to2049.nc"	"pr"	0	0.099408	0.099408	"100000"	"0.00001"
"REGCM4_MIROC_pr_2050to2059.nc"	"pr"	0	0.09499	0.09499	"100000"	"0.00001"
"REGCM4_MIROC_pr_2080to2089.nc"	"pr"	0	0.089083	0.089083	"100000"	"0.00001"
"REGCM4_MIROC_pr_2090to2099.nc"	"pr"	0	0.116868	0.116868	"100000"	"0.00001"
"REGCM4_MIROC_ps_1980to1989.nc"	"ps"	868.586426	1051.751709	1051.751709	"10"	"0.1"
"REGCM4_MIROC_ps_1990to1999.nc"	"ps"	861.583557	1052.463257	1052.463257	"10"	"0.1"
"REGCM4_MIROC_ps_2040to2049.nc"	"ps"	863.011902	1056.060425	1056.060425	"10"	"0.1"
"REGCM4_MIROC_ps_2050to2059.nc"	"ps"	874.471741	1051.224365	1051.224365	"10"	"0.1"
"REGCM4_MIROC_ps_2080to2089.nc"	"ps"	871.707581	1045.454956	1045.454956	"10"	"0.1"
"REGCM4_MIROC_ps_2090to2099.nc"	"ps"	875.288391	1045.283325	1045.283325	"10"	"0.1"
"REGCM4_MIROC_qas_1980to1989.nc"	"qas"	0.000001	0.030952	0.030952	"1000000"	"0.000001"
"REGCM4_MIROC_qas_1990to1999.nc"	"qas"	0	0.031694	0.031694	"1000000"	"0.000001"
"REGCM4_MIROC_qas_2040to2049.nc"	"qas"	0	0.034887	0.034887	"100000"	"0.00001"
"REGCM4_MIROC_qas_2050to2059.nc"	"qas"	0.000002	0.037173	0.037173	"100000"	"0.00001"
"REGCM4_MIROC_qas_2080to2089.nc"	"qas"	0.000002	0.03747	0.03747	"100000"	"0.00001"
"REGCM4_MIROC_qas_2090to2099.nc"	"qas"	0.000003	0.042656	0.042656	"100000"	"0.00001"
"REGCM4_MIROC_rsds_1980to1989.nc"	"rsds"	0	1107.50293	1107.50293	"10"	"0.1"
"REGCM4_MIROC_rsds_1990to1999.nc"	"rsds"	0	1109.100464	1109.100464	"10"	"0.1"
"REGCM4_MIROC_rsds_2040to2049.nc"	"rsds"	0	1100.996582	1100.996582	"10"	"0.1"
"REGCM4_MIROC_rsds_2050to2059.nc"	"rsds"	0	1106.300537	1106.300537	"10"	"0.1"
"REGCM4_MIROC_rsds_2080to2089.nc"	"rsds"	0	1086.935181	1086.935181	"10"	"0.1"
"REGCM4_MIROC_rsds_2090to2099.nc"	"rsds"	0	1090.634155	1090.634155	"10"	"0.1"
"REGCM4_MIROC_rsns_1980to1989.nc"	"rsns"	0	1036.593384	1036.593384	"10"	"0.1"
"REGCM4_MIROC_rsns_1990to1999.nc"	"rsns"	0	1045.43457	1045.43457	"10"	"0.1"
"REGCM4_MIROC_rsns_2040to2049.nc"	"rsns"	0	1048.302612	1048.302612	"10"	"0.1"
"REGCM4_MIROC_rsns_2050to2059.nc"	"rsns"	0	1034.929077	1034.929077	"10"	"0.1"
"REGCM4_MIROC_rsns_2080to2089.nc"	"rsns"	0	1028.489624	1028.489624	"10"	"0.1"
