tasmax_day_I35txdetrp1-PARM-B10L01K00_historical_r6i1p1_I35Land_19810101-20051231.nc	Sum of residuals I35txdetrp1-PARM-B10L01K00 historical r6i1p1 relative to 1981-2099 and trend CCSM4 historical r6i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B10P01K00_historical_r6i1p1_I35Land_19810101-20051231.nc	Sum of residuals I35txdetrp1-PARM-B10P01K00 historical r6i1p1 relative to 1981-2099 and trend CCSM4 historical r6i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B12D01K00_rcp26_r6i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35txdetrp1-PARM-B12D01K00 rcp26 r6i1p1 relative to 1981-2099 and trend CCSM4 rcp26 r6i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B12L01K00_rcp26_r6i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35txdetrp1-PARM-B12L01K00 rcp26 r6i1p1 relative to 1981-2099 and trend CCSM4 rcp26 r6i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B12P01K00_rcp26_r6i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35txdetrp1-PARM-B12P01K00 rcp26 r6i1p1 relative to 1981-2099 and trend CCSM4 rcp26 r6i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B14D01K00_rcp45_r6i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35txdetrp1-PARM-B14D01K00 rcp45 r6i1p1 relative to 1981-2099 and trend CCSM4 rcp45 r6i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B14L01K00_rcp45_r6i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35txdetrp1-PARM-B14L01K00 rcp45 r6i1p1 relative to 1981-2099 and trend CCSM4 rcp45 r6i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B14P01K00_rcp45_r6i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35txdetrp1-PARM-B14P01K00 rcp45 r6i1p1 relative to 1981-2099 and trend CCSM4 rcp45 r6i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B18D01K00_rcp85_r6i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35txdetrp1-PARM-B18D01K00 rcp85 r6i1p1 relative to 1981-2099 and trend CCSM4 rcp85 r6i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B18L01K00_rcp85_r6i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35txdetrp1-PARM-B18L01K00 rcp85 r6i1p1 relative to 1981-2099 and trend CCSM4 rcp85 r6i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B18P01K00_rcp85_r6i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35txdetrp1-PARM-B18P01K00 rcp85 r6i1p1 relative to 1981-2099 and trend CCSM4 rcp85 r6i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B20D01K00_historical_r1i1p1_I35Land_19810101-20051231.nc	Sum of residuals I35txdetrp1-PARM-B20D01K00 historical r1i1p1 relative to 1981-2099 and trend MIROC5 historical r1i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B20L01K00_historical_r1i1p1_I35Land_19810101-20051231.nc	Sum of residuals I35txdetrp1-PARM-B20L01K00 historical r1i1p1 relative to 1981-2099 and trend MIROC5 historical r1i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B20P01K00_historical_r1i1p1_I35Land_19810101-20051231.nc	Sum of residuals I35txdetrp1-PARM-B20P01K00 historical r1i1p1 relative to 1981-2099 and trend MIROC5 historical r1i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B22D01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35txdetrp1-PARM-B22D01K00 rcp26 r1i1p1 relative to 1981-2099 and trend MIROC5 rcp26 r1i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B22L01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35txdetrp1-PARM-B22L01K00 rcp26 r1i1p1 relative to 1981-2099 and trend MIROC5 rcp26 r1i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B22P01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35txdetrp1-PARM-B22P01K00 rcp26 r1i1p1 relative to 1981-2099 and trend MIROC5 rcp26 r1i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B24D01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35txdetrp1-PARM-B24D01K00 rcp45 r1i1p1 relative to 1981-2099 and trend MIROC5 rcp45 r1i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B24L01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35txdetrp1-PARM-B24L01K00 rcp45 r1i1p1 relative to 1981-2099 and trend MIROC5 rcp45 r1i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B24P01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35txdetrp1-PARM-B24P01K00 rcp45 r1i1p1 relative to 1981-2099 and trend MIROC5 rcp45 r1i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B28D01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35txdetrp1-PARM-B28D01K00 rcp85 r1i1p1 relative to 1981-2099 and trend MIROC5 rcp85 r1i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B28L01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35txdetrp1-PARM-B28L01K00 rcp85 r1i1p1 relative to 1981-2099 and trend MIROC5 rcp85 r1i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B28P01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35txdetrp1-PARM-B28P01K00 rcp85 r1i1p1 relative to 1981-2099 and trend MIROC5 rcp85 r1i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B30D01K00_historical_r1i1p1_I35Land_19810101-20051231.nc	Sum of residuals I35txdetrp1-PARM-B30D01K00 historical r1i1p1 relative to 1981-2099 and trend MPI-ESM-LR historical r1i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B30L01K00_historical_r1i1p1_I35Land_19810101-20051231.nc	Sum of residuals I35txdetrp1-PARM-B30L01K00 historical r1i1p1 relative to 1981-2099 and trend MPI-ESM-LR historical r1i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B30P01K00_historical_r1i1p1_I35Land_19810101-20051231.nc	Sum of residuals I35txdetrp1-PARM-B30P01K00 historical r1i1p1 relative to 1981-2099 and trend MPI-ESM-LR historical r1i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B32D01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35txdetrp1-PARM-B32D01K00 rcp26 r1i1p1 relative to 1981-2099 and trend MPI-ESM-LR rcp26 r1i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B32L01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35txdetrp1-PARM-B32L01K00 rcp26 r1i1p1 relative to 1981-2099 and trend MPI-ESM-LR rcp26 r1i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B32P01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35txdetrp1-PARM-B32P01K00 rcp26 r1i1p1 relative to 1981-2099 and trend MPI-ESM-LR rcp26 r1i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B34D01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35txdetrp1-PARM-B34D01K00 rcp45 r1i1p1 relative to 1981-2099 and trend MPI-ESM-LR rcp45 r1i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B34L01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35txdetrp1-PARM-B34L01K00 rcp45 r1i1p1 relative to 1981-2099 and trend MPI-ESM-LR rcp45 r1i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B34P01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35txdetrp1-PARM-B34P01K00 rcp45 r1i1p1 relative to 1981-2099 and trend MPI-ESM-LR rcp45 r1i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B38D01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35txdetrp1-PARM-B38D01K00 rcp85 r1i1p1 relative to 1981-2099 and trend MPI-ESM-LR rcp85 r1i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B38L01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35txdetrp1-PARM-B38L01K00 rcp85 r1i1p1 relative to 1981-2099 and trend MPI-ESM-LR rcp85 r1i1p1 smoothed 31 days
tasmax_day_I35txdetrp1-PARM-B38P01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35txdetrp1-PARM-B38P01K00 rcp85 r1i1p1 relative to 1981-2099 and trend MPI-ESM-LR rcp85 r1i1p1 smoothed 31 days
tasmax_day_I35txp1-EDQM-A10D01K00_historical_r6i1p1_I35Land_19810101-20051231.nc	CCSM4, historical downscaled by FUDGE ginger-20160706 I35txp1-EDQM-A10D01K00
tasmax_day_I35txp1-EDQM-A10L01K00_historical_r6i1p1_I35Land_19810101-20051231.nc	CCSM4, historical downscaled by FUDGE ginger-20160706 I35txp1-EDQM-A10L01K00
tasmax_day_I35txp1-EDQM-A10P01K00_historical_r6i1p1_I35Land_19810101-20051231.nc	CCSM4, historical downscaled by FUDGE ginger-20160706 I35txp1-EDQM-A10P01K00
tasmax_day_I35txp1-EDQM-A12D01K00_rcp26_r6i1p1_I35Land_20060101-20991231.nc	CCSM4, RCP2.6 downscaled by FUDGE ginger-20161118 I35txp1-EDQM-A12D01K00
tasmax_day_I35txp1-EDQM-A12L01K00_rcp26_r6i1p1_I35Land_20060101-20991231.nc	CCSM4, RCP2.6 downscaled by FUDGE ginger-20161118 I35txp1-EDQM-A12L01K00
tasmax_day_I35txp1-EDQM-A12P01K00_rcp26_r6i1p1_I35Land_20060101-20991231.nc	CCSM4, RCP2.6 downscaled by FUDGE ginger-20161118 I35txp1-EDQM-A12P01K00
tasmax_day_I35txp1-EDQM-A14D01K00_rcp45_r6i1p1_I35Land_20060101-20991231.nc	CCSM4, RCP4.5 downscaled by FUDGE ginger-20161118 I35txp1-EDQM-A14D01K00
tasmax_day_I35txp1-EDQM-A14L01K00_rcp45_r6i1p1_I35Land_20060101-20991231.nc	CCSM4, RCP4.5 downscaled by FUDGE ginger-20161118 I35txp1-EDQM-A14L01K00
tasmax_day_I35txp1-EDQM-A14P01K00_rcp45_r6i1p1_I35Land_20060101-20991231.nc	CCSM4, RCP4.5 downscaled by FUDGE ginger-20161118 I35txp1-EDQM-A14P01K00
tasmax_day_I35txp1-EDQM-A18D01K00_rcp85_r6i1p1_I35Land_20060101-20991231.nc	CCSM4, RCP8.5 downscaled by FUDGE ginger-20161118 I35txp1-EDQM-A18D01K00
tasmax_day_I35txp1-EDQM-A18L01K00_rcp85_r6i1p1_I35Land_20060101-20991231.nc	CCSM4, RCP8.5 downscaled by FUDGE ginger-20161118 I35txp1-EDQM-A18L01K00
tasmax_day_I35txp1-EDQM-A18P01K00_rcp85_r6i1p1_I35Land_20060101-20991231.nc	CCSM4, RCP8.5 downscaled by FUDGE ginger-20161118 I35txp1-EDQM-A18P01K00
tasmax_day_I35txp1-EDQM-A20D01K00_historical_r1i1p1_I35Land_19810101-20051231.nc	MIROC5, historical downscaled by FUDGE ginger-20160706 I35txp1-EDQM-A20D01K00
tasmax_day_I35txp1-EDQM-A20L01K00_historical_r1i1p1_I35Land_19810101-20051231.nc	MIROC5, historical downscaled by FUDGE ginger-20160706 I35txp1-EDQM-A20L01K00
tasmax_day_I35txp1-EDQM-A20P01K00_historical_r1i1p1_I35Land_19810101-20051231.nc	MIROC5, historical downscaled by FUDGE ginger-20160706 I35txp1-EDQM-A20P01K00
tasmax_day_I35txp1-EDQM-A22D01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	MIROC5, RCP2.6 downscaled by FUDGE ginger-20161118 I35txp1-EDQM-A22D01K00
tasmax_day_I35txp1-EDQM-A22L01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	MIROC5, RCP2.6 downscaled by FUDGE ginger-20161118 I35txp1-EDQM-A22L01K00
tasmax_day_I35txp1-EDQM-A22P01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	MIROC5, RCP2.6 downscaled by FUDGE ginger-20161118 I35txp1-EDQM-A22P01K00
tasmax_day_I35txp1-EDQM-A24D01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	MIROC5, RCP4.5 downscaled by FUDGE ginger-20161118 I35txp1-EDQM-A24D01K00
tasmax_day_I35txp1-EDQM-A24L01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	MIROC5, RCP4.5 downscaled by FUDGE ginger-20161118 I35txp1-EDQM-A24L01K00
tasmax_day_I35txp1-EDQM-A24P01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	MIROC5, RCP4.5 downscaled by FUDGE ginger-20161118 I35txp1-EDQM-A24P01K00
tasmax_day_I35txp1-EDQM-A28D01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	MIROC5, RCP8.5 downscaled by FUDGE ginger-20161118 I35txp1-EDQM-A28D01K00
tasmax_day_I35txp1-EDQM-A28L01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	MIROC5, RCP8.5 downscaled by FUDGE ginger-20161118 I35txp1-EDQM-A28L01K00
tasmax_day_I35txp1-EDQM-A28P01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	MIROC5, RCP8.5 downscaled by FUDGE ginger-20161118 I35txp1-EDQM-A28P01K00
tasmax_day_I35txp1-EDQM-A30D01K00_historical_r1i1p1_I35Land_19810101-20051231.nc	MPI-ESM-LR, historical downscaled by FUDGE ginger-20160706 I35txp1-EDQM-A30D01K00
tasmax_day_I35txp1-EDQM-A30L01K00_historical_r1i1p1_I35Land_19810101-20051231.nc	MPI-ESM-LR, historical downscaled by FUDGE ginger-20160706 I35txp1-EDQM-A30L01K00
tasmax_day_I35txp1-EDQM-A30P01K00_historical_r1i1p1_I35Land_19810101-20051231.nc	MPI-ESM-LR, historical downscaled by FUDGE ginger-20160706 I35txp1-EDQM-A30P01K00
tasmax_day_I35txp1-EDQM-A32D01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	MPI-ESM-LR, RCP2.6 downscaled by FUDGE ginger-20161118 I35txp1-EDQM-A32D01K00
tasmax_day_I35txp1-EDQM-A32L01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	MPI-ESM-LR, RCP2.6 downscaled by FUDGE ginger-20161118 I35txp1-EDQM-A32L01K00
tasmax_day_I35txp1-EDQM-A32P01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	MPI-ESM-LR, RCP2.6 downscaled by FUDGE ginger-20161118 I35txp1-EDQM-A32P01K00
tasmax_day_I35txp1-EDQM-A34D01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	MPI-ESM-LR, RCP4.5 downscaled by FUDGE ginger-20161118 I35txp1-EDQM-A34D01K00
tasmax_day_I35txp1-EDQM-A34L01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	MPI-ESM-LR, RCP4.5 downscaled by FUDGE ginger-20161118 I35txp1-EDQM-A34L01K00
tasmax_day_I35txp1-EDQM-A34P01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	MPI-ESM-LR, RCP4.5 downscaled by FUDGE ginger-20161118 I35txp1-EDQM-A34P01K00
tasmax_day_I35txp1-EDQM-A38D01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	MPI-ESM-LR, RCP8.5 downscaled by FUDGE ginger-20161118 I35txp1-EDQM-A38D01K00
tasmax_day_I35txp1-EDQM-A38L01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	MPI-ESM-LR, RCP8.5 downscaled by FUDGE ginger-20161118 I35txp1-EDQM-A38L01K00
tasmax_day_I35txp1-EDQM-A38P01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	MPI-ESM-LR, RCP8.5 downscaled by FUDGE ginger-20161118 I35txp1-EDQM-A38P01K00
tasmin_day_I35tndetrp1-DeltaSD-A12D01K00_rcp26_r6i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35tndetrp1-DeltaSD-A12D01K00 rcp26 r6i1p1 relative to 1981-2099 and trend CCSM4 rcp26 r6i1p1 smoothed 31 days
tasmin_day_I35tndetrp1-DeltaSD-A12L01K00_rcp26_r6i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35tndetrp1-DeltaSD-A12L01K00 rcp26 r6i1p1 relative to 1981-2099 and trend CCSM4 rcp26 r6i1p1 smoothed 31 days
tasmin_day_I35tndetrp1-DeltaSD-A12P01K00_rcp26_r6i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35tndetrp1-DeltaSD-A12P01K00 rcp26 r6i1p1 relative to 1981-2099 and trend CCSM4 rcp26 r6i1p1 smoothed 31 days
tasmin_day_I35tndetrp1-DeltaSD-A14D01K00_rcp45_r6i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35tndetrp1-DeltaSD-A14D01K00 rcp45 r6i1p1 relative to 1981-2099 and trend CCSM4 rcp45 r6i1p1 smoothed 31 days
tasmin_day_I35tndetrp1-DeltaSD-A14L01K00_rcp45_r6i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35tndetrp1-DeltaSD-A14L01K00 rcp45 r6i1p1 relative to 1981-2099 and trend CCSM4 rcp45 r6i1p1 smoothed 31 days
tasmin_day_I35tndetrp1-DeltaSD-A14P01K00_rcp45_r6i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35tndetrp1-DeltaSD-A14P01K00 rcp45 r6i1p1 relative to 1981-2099 and trend CCSM4 rcp45 r6i1p1 smoothed 31 days
tasmin_day_I35tndetrp1-DeltaSD-A18D01K00_rcp85_r6i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35tndetrp1-DeltaSD-A18D01K00 rcp85 r6i1p1 relative to 1981-2099 and trend CCSM4 rcp85 r6i1p1 smoothed 31 days
tasmin_day_I35tndetrp1-DeltaSD-A18L01K00_rcp85_r6i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35tndetrp1-DeltaSD-A18L01K00 rcp85 r6i1p1 relative to 1981-2099 and trend CCSM4 rcp85 r6i1p1 smoothed 31 days
tasmin_day_I35tndetrp1-DeltaSD-A18P01K00_rcp85_r6i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35tndetrp1-DeltaSD-A18P01K00 rcp85 r6i1p1 relative to 1981-2099 and trend CCSM4 rcp85 r6i1p1 smoothed 31 days
tasmin_day_I35tndetrp1-DeltaSD-A22D01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35tndetrp1-DeltaSD-A22D01K00 rcp26 r1i1p1 relative to 1981-2099 and trend MIROC5 rcp26 r1i1p1 smoothed 31 days
tasmin_day_I35tndetrp1-DeltaSD-A22L01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35tndetrp1-DeltaSD-A22L01K00 rcp26 r1i1p1 relative to 1981-2099 and trend MIROC5 rcp26 r1i1p1 smoothed 31 days
tasmin_day_I35tndetrp1-DeltaSD-A22P01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35tndetrp1-DeltaSD-A22P01K00 rcp26 r1i1p1 relative to 1981-2099 and trend MIROC5 rcp26 r1i1p1 smoothed 31 days
tasmin_day_I35tndetrp1-DeltaSD-A24D01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35tndetrp1-DeltaSD-A24D01K00 rcp45 r1i1p1 relative to 1981-2099 and trend MIROC5 rcp45 r1i1p1 smoothed 31 days
tasmin_day_I35tndetrp1-DeltaSD-A24L01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35tndetrp1-DeltaSD-A24L01K00 rcp45 r1i1p1 relative to 1981-2099 and trend MIROC5 rcp45 r1i1p1 smoothed 31 days
tasmin_day_I35tndetrp1-DeltaSD-A24P01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35tndetrp1-DeltaSD-A24P01K00 rcp45 r1i1p1 relative to 1981-2099 and trend MIROC5 rcp45 r1i1p1 smoothed 31 days
tasmin_day_I35tndetrp1-DeltaSD-A28D01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35tndetrp1-DeltaSD-A28D01K00 rcp85 r1i1p1 relative to 1981-2099 and trend MIROC5 rcp85 r1i1p1 smoothed 31 days
tasmin_day_I35tndetrp1-DeltaSD-A28L01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35tndetrp1-DeltaSD-A28L01K00 rcp85 r1i1p1 relative to 1981-2099 and trend MIROC5 rcp85 r1i1p1 smoothed 31 days
tasmin_day_I35tndetrp1-DeltaSD-A28P01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35tndetrp1-DeltaSD-A28P01K00 rcp85 r1i1p1 relative to 1981-2099 and trend MIROC5 rcp85 r1i1p1 smoothed 31 days
tasmin_day_I35tndetrp1-DeltaSD-A32D01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35tndetrp1-DeltaSD-A32D01K00 rcp26 r1i1p1 relative to 1981-2099 and trend MPI-ESM-LR rcp26 r1i1p1 smoothed 31 days
tasmin_day_I35tndetrp1-DeltaSD-A32L01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35tndetrp1-DeltaSD-A32L01K00 rcp26 r1i1p1 relative to 1981-2099 and trend MPI-ESM-LR rcp26 r1i1p1 smoothed 31 days
tasmin_day_I35tndetrp1-DeltaSD-A32P01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35tndetrp1-DeltaSD-A32P01K00 rcp26 r1i1p1 relative to 1981-2099 and trend MPI-ESM-LR rcp26 r1i1p1 smoothed 31 days
tasmin_day_I35tndetrp1-DeltaSD-A34D01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35tndetrp1-DeltaSD-A34D01K00 rcp45 r1i1p1 relative to 1981-2099 and trend MPI-ESM-LR rcp45 r1i1p1 smoothed 31 days
tasmin_day_I35tndetrp1-DeltaSD-A34L01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35tndetrp1-DeltaSD-A34L01K00 rcp45 r1i1p1 relative to 1981-2099 and trend MPI-ESM-LR rcp45 r1i1p1 smoothed 31 days
tasmin_day_I35tndetrp1-DeltaSD-A34P01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35tndetrp1-DeltaSD-A34P01K00 rcp45 r1i1p1 relative to 1981-2099 and trend MPI-ESM-LR rcp45 r1i1p1 smoothed 31 days
tasmin_day_I35tndetrp1-DeltaSD-A38D01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35tndetrp1-DeltaSD-A38D01K00 rcp85 r1i1p1 relative to 1981-2099 and trend MPI-ESM-LR rcp85 r1i1p1 smoothed 31 days
tasmin_day_I35tndetrp1-DeltaSD-A38L01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35tndetrp1-DeltaSD-A38L01K00 rcp85 r1i1p1 relative to 1981-2099 and trend MPI-ESM-LR rcp85 r1i1p1 smoothed 31 days
tasmin_day_I35tndetrp1-DeltaSD-A38P01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	Sum of residuals I35tndetrp1-DeltaSD-A38P01K00 rcp85 r1i1p1 relative to 1981-2099 and trend MPI-ESM-LR rcp85 r1i1p1 smoothed 31 days
tasmin_day_I35tndetrp1-PARM-Bd10D01K00_historical_r6i1p1_I35Land_19810101-20051231.nc	Calculated as tasmax minus dtr using I35 PARM-B10D01K00 historical r6i1p1
tasmin_day_I35tndetrp1-PARM-Bd10L01K00_historical_r6i1p1_I35Land_19810101-20051231.nc	Calculated as tasmax minus dtr using I35 PARM-B10L01K00 historical r6i1p1
tasmin_day_I35tndetrp1-PARM-Bd10P01K00_historical_r6i1p1_I35Land_19810101-20051231.nc	Calculated as tasmax minus dtr using I35 PARM-B10P01K00 historical r6i1p1
tasmin_day_I35tndetrp1-PARM-Bd12D01K00_rcp26_r6i1p1_I35Land_20060101-20991231.nc	Calculated as tasmax minus dtr using I35 PARM-B12D01K00 rcp26 r6i1p1
tasmin_day_I35tndetrp1-PARM-Bd12L01K00_rcp26_r6i1p1_I35Land_20060101-20991231.nc	Calculated as tasmax minus dtr using I35 PARM-B12L01K00 rcp26 r6i1p1
tasmin_day_I35tndetrp1-PARM-Bd12P01K00_rcp26_r6i1p1_I35Land_20060101-20991231.nc	Calculated as tasmax minus dtr using I35 PARM-B12P01K00 rcp26 r6i1p1
tasmin_day_I35tndetrp1-PARM-Bd14D01K00_rcp45_r6i1p1_I35Land_20060101-20991231.nc	Calculated as tasmax minus dtr using I35 PARM-B14D01K00 rcp45 r6i1p1
tasmin_day_I35tndetrp1-PARM-Bd14L01K00_rcp45_r6i1p1_I35Land_20060101-20991231.nc	Calculated as tasmax minus dtr using I35 PARM-B14L01K00 rcp45 r6i1p1
tasmin_day_I35tndetrp1-PARM-Bd14P01K00_rcp45_r6i1p1_I35Land_20060101-20991231.nc	Calculated as tasmax minus dtr using I35 PARM-B14P01K00 rcp45 r6i1p1
tasmin_day_I35tndetrp1-PARM-Bd18D01K00_rcp85_r6i1p1_I35Land_20060101-20991231.nc	Calculated as tasmax minus dtr using I35 PARM-B18D01K00 rcp85 r6i1p1
tasmin_day_I35tndetrp1-PARM-Bd18L01K00_rcp85_r6i1p1_I35Land_20060101-20991231.nc	Calculated as tasmax minus dtr using I35 PARM-B18L01K00 rcp85 r6i1p1
tasmin_day_I35tndetrp1-PARM-Bd18P01K00_rcp85_r6i1p1_I35Land_20060101-20991231.nc	Calculated as tasmax minus dtr using I35 PARM-B18P01K00 rcp85 r6i1p1
tasmin_day_I35tndetrp1-PARM-Bd20D01K00_historical_r1i1p1_I35Land_19810101-20051231.nc	Calculated as tasmax minus dtr using I35 PARM-B20D01K00 historical r1i1p1
tasmin_day_I35tndetrp1-PARM-Bd20L01K00_historical_r1i1p1_I35Land_19810101-20051231.nc	Calculated as tasmax minus dtr using I35 PARM-B20L01K00 historical r1i1p1
tasmin_day_I35tndetrp1-PARM-Bd20P01K00_historical_r1i1p1_I35Land_19810101-20051231.nc	Calculated as tasmax minus dtr using I35 PARM-B20P01K00 historical r1i1p1
tasmin_day_I35tndetrp1-PARM-Bd22D01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	Calculated as tasmax minus dtr using I35 PARM-B22D01K00 rcp26 r1i1p1
tasmin_day_I35tndetrp1-PARM-Bd22L01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	Calculated as tasmax minus dtr using I35 PARM-B22L01K00 rcp26 r1i1p1
tasmin_day_I35tndetrp1-PARM-Bd22P01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	Calculated as tasmax minus dtr using I35 PARM-B22P01K00 rcp26 r1i1p1
tasmin_day_I35tndetrp1-PARM-Bd24D01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	Calculated as tasmax minus dtr using I35 PARM-B24D01K00 rcp45 r1i1p1
